DBL 399,Toxrill,,0,0.0,0,0,0,0
DBL 112,The Meathook Massacre,,0,0.0,0,0,0,28.00
DBL 503,Edgar,,0,0.0,0,0,0,0
DBL 1,Adeline,,0,0.0,0,0,0,0
DBL 528,Deathcap Glade,,0,0.0,0,0,0,7.00
DBL 266,Rockfall Vale,,0,0.0,0,0,0,4.50
DBL 337,Necroduality,,0,0.0,0,0,0,20.00
DBL 249,Vampire Socialite,,0,0.0,0,0,0,1.50
DBL 284,Hallowed Haunting,,0,0.0,0,0,0,9.00
DBL 441,Reckless Impulse,,0,0.0,0,0,0,2.00
DBL 531,Shattered Sanctum,,0,0.0,0,0,0,11.00
DBL 354,Wash Away,,0,0.0,0,0,0,1.50
DBL 532,Stormcarved Coast,,0,0.0,0,0,0,5.00
DBL 263,Haunted Ridge,,0,0.0,0,0,0,7.00
DBL 454,Avabruck Caretaker,,0,0.0,0,0,0,6.50
DBL 108,Jadar,,0,0.0,0,0,0,0
DBL 462,Cultivator Colossus,,0,0.0,0,0,0,9.00
DBL 59,Lier,,0,0.0,0,0,0,0
DBL 232,Liesa,,0,0.0,0,0,0,0
DBL 137,Falkenrath Pit Fighter,,0,0.0,0,0,0,1.00
DBL 458,Cemetery Prowler,,0,0.0,0,0,0,8.00
DBL 488,Splendid Reclamation,,0,0.0,0,0,0,4.00
DBL 385,Headless Rider,,0,0.0,0,0,0,5.50
DBL 533,Sundown Pass,,0,0.0,0,0,0,8.00
DBL 17,Enduring Angel,,0,0.0,0,0,0,3.00
DBL 267,Shipwreck Marsh,,0,0.0,0,0,0,5.50
DBL 512,Olivia,,0,0.0,0,0,0,0
DBL 211,Arlinn,,0,0.0,0,0,0,0
DBL 422,End the Festivities,,0,0.0,0,0,0,3.00
DBL 313,Welcoming Vampire,,0,0.0,0,0,0,5.00
DBL 103,Gisa,,0,0.0,0,0,0,0
DBL 328,Geralf,,0,0.0,0,0,0,0
DBL 467,Glorious Sunrise,,0,0.0,0,0,0,2.50
DBL 255,Moonsilver Key,,0,0.0,0,0,0,1.50
DBL 71,Poppet Stitcher,,0,0.0,0,0,0,5.00
DBL 252,The Celestus,,0,0.0,0,0,0,2.00
DBL 529,Dreamroot Cascade,,0,0.0,0,0,0,3.00
DBL 431,Kessig Flamebreather,,0,0.0,0,0,0,3.00
DBL 91,Champion of the Perished,,0,0.0,0,0,0,2.00
DBL 122,Slaughter Specialist,,0,0.0,0,0,0,1.00
DBL 265,Overgrown Farmland,,0,0.0,0,0,0,4.50
DBL 437,Manaform Hellkite,,0,0.0,0,0,0,3.50
DBL 262,Field of Ruin,,0,0.0,0,0,0,1.50
DBL 312,Wedding Announcement,,0,0.0,0,0,0,1.50
DBL 221,Faithful Mending,,0,0.0,0,0,0,2.00
DBL 168,Augur of Autumn,,0,0.0,0,0,0,3.00
DBL 208,Wrenn and Seven,,0,0.0,0,0,0,3.00
DBL 206,Unnatural Growth,,0,0.0,0,0,0,2.50
DBL 111,Mask of Griselbrand,,0,0.0,0,0,0,1.00
DBL 415,Cemetery Gatekeeper,,0,0.0,0,0,0,3.50
DBL 273,Cemetery Protector,,0,0.0,0,0,0,2.00
DBL 472,Howlpack Piper,,0,0.0,0,0,0,1.50
DBL 245,Teferi,,0,0.0,0,0,0,0
DBL 311,Voice of the Blessed,,0,0.0,0,0,0,2.00
DBL 260,Deserted Beach,,0,0.0,0,0,0,5.00
DBL 471,Howling Moon,,0,0.0,0,0,0,2.50
DBL 362,Blood Fountain,,0,0.0,0,0,0,1.00
DBL 113,Morbid Opportunist,,0,0.0,0,0,0,1.00
